input_dim,hidden_dim,n_layers,dropout,output_dim,batch_size,lr,epochs,patience,rnn_type,batches_per_epoch,path,dataset,context_length,prediction_length,freq,seasonality,error,conts,pearson,noise,covariates,seed,train_loss,valid_loss,elapsed_time,mse,mae,mape,smape,abs_error,mase,rmse,run_time
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,12,M,12,0.2357142857142857,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.9722271780071448,0,3,42,46.12469100952149,52.70176315307617,0.3804083331488073,4384.2373046875,21.303142547607425,0.1947701573371887,0.1729947924613952,196074.125,0.0464365296065807,25.77836799621582,17.439634459093213
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,12,M,12,0.7071428571428571,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.8078299542555525,0,3,42,115.98242950439452,126.44998931884766,0.4026090409606695,4428.3466796875,21.71979713439941,0.2055695354938507,0.1795338690280914,199909.0,0.0473447479307651,26.23196601867676,17.119778790976852
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,3,M,12,0.0,[],0.0,0,0,42,,,,3522.736083984375,20.15781784057617,0.2006632089614868,0.1820859462022781,46383.140625,0.0437501668930053,23.27880859375,0.0394089999608695
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,12,M,12,0.0,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.9999999999999876,0,3,42,6.773425579071045,18.26865768432617,0.3850700831972062,2764.3359375,15.722322463989258,0.1549698710441589,0.1395988017320633,144708.25,0.0342714712023735,20.617475509643555,41.6009078330826
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,12,M,12,1.65,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.498638888653059,0,3,42,229.15139770507807,294.3882141113281,0.3988203750923276,6375.16650390625,24.56294250488281,0.2210056632757187,0.1862337589263916,226077.3125,0.0535422302782535,29.100778579711918,15.89004045794718
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,1,M,12,0.7071428571428571,['y_lead_1'],0.8078299542555525,0,1,42,83.7611083984375,94.55850219726562,0.5071273329667747,2015.6910400390625,15.07289695739746,0.1602569669485092,0.1489667296409607,11560.912109375,0.032960008829832,15.07289695739746,26.847953957971185
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,3,M,12,1.414285714285714,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.559285166914886,0,3,42,205.9270782470703,253.6671142578125,0.4151235839817673,4630.4326171875,22.0263786315918,0.1965711414813995,0.1708278208971023,50682.6953125,0.0487726107239723,24.23249244689941,17.058308500098065
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,12,M,12,0.9428571428571428,"['y_lead_1', 'y_lead_2']",0.7149685223597495,0,2,42,135.8976593017578,153.44508361816406,0.4246217079926282,4441.60888671875,21.56036949157715,0.2067580372095108,0.1806072741746902,198441.609375,0.0469670519232749,25.960952758789062,15.283029792131856
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,12,M,12,1.1785714285714286,['y_lead_1'],0.6312224330507136,0,1,42,126.90330505371094,153.64483642578125,0.5076664169318974,5292.28759765625,22.47439765930176,0.2114937454462051,0.1822034567594528,206854.34375,0.0490394048392772,27.12181854248047,19.91284387488849
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,2,M,12,0.0,[],0.0,0,0,42,,,,2410.15185546875,17.481792449951172,0.2022855728864669,0.1790040731430053,26817.0703125,0.0393603146076202,19.35560607910156,0.0295644579455256
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,12,M,12,0.2357142857142857,"['y_lead_1', 'y_lead_2']",0.9722271780071448,0,2,42,43.04685592651367,49.743350982666016,0.4128696247935295,4599.75,21.732330322265625,0.2087571173906326,0.1809544116258621,200024.375,0.0473416596651077,26.1463623046875,15.871967958053574
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,3,M,12,1.1785714285714286,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.6312224330507136,0,3,42,177.49383544921875,208.4740753173828,0.5955416250508279,4241.552734375,21.2676944732666,0.1941142976284027,0.1692834794521331,48936.96484375,0.0470926724374294,23.48656463623047,20.746294165961444
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,2,M,12,0.7071428571428571,"['y_lead_1', 'y_lead_2']",0.8078299542555525,0,2,42,106.54408264160156,115.76297760009766,0.4466352500021457,3477.546875,19.44524955749512,0.1837512701749801,0.1624381095170974,29829.01171875,0.0431230701506137,20.873523712158203,18.61255716602318
